Website,Length,Protocol,Info
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,"Application Data, Application Data"
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=376272 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=379144 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=382016 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=384888 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=387760 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=390632 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=393504 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=396376 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=399248 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=402120 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=404992 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=407864 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=410736 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=413608 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=416480 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=419352 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=422224 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=425096 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=427968 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=430840 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,"Application Data, Application Data"
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=433712 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=436584 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=439456 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=442328 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=445200 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=448072 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=450944 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=453816 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=456688 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1216,TLSv1.3,"Application Data, Application Data"
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=459560 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=462432 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=465304 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=468176 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=6621 Ack=469338 Win=130816 Len=0
github.csv,661,TLSv1.3,Application Data
github.csv,212,TLSv1.3,Application Data
github.csv,265,TLSv1.3,Application Data
github.csv,222,TLSv1.3,Application Data
github.csv,402,TLSv1.3,Application Data
github.csv,187,TLSv1.3,Application Data
github.csv,92,TCP,443  >  56542 [ACK] Seq=469338 Ack=7228 Win=88064 Len=0
github.csv,92,TCP,443  >  56542 [ACK] Seq=469338 Ack=7765 Win=94208 Len=0
github.csv,92,TCP,443  >  56542 [ACK] Seq=469338 Ack=8246 Win=98304 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1227,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=8246 Ack=472210 Win=132096 Len=0
github.csv,211,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1409,TLSv1.3,"Application Data, Application Data"
github.csv,54,TCP,56542  >  443 [ACK] Seq=8403 Ack=474819 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=8403 Ack=476255 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1227,TLSv1.3,Application Data
github.csv,92,TCP,443  >  56542 [ACK] Seq=481655 Ack=8403 Win=100352 Len=0
github.csv,166,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=8515 Ack=479046 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=8515 Ack=480482 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1149,TLSv1.3,Application Data
github.csv,192,TLSv1.3,Application Data
github.csv,185,TLSv1.3,Application Data
github.csv,187,TLSv1.3,Application Data
github.csv,159,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=9022 Ack=483091 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9022 Ack=484527 Win=132096 Len=0
github.csv,181,TLSv1.3,Application Data
github.csv,221,TLSv1.3,Application Data
github.csv,158,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1161,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=487058 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=488494 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=491037 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=492473 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=493909 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=495345 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=496781 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=498217 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=499653 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=501089 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=502525 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=503961 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=505397 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=506833 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1082,TLSv1.3,"Application Data, Application Data"
github.csv,92,TCP,443  >  56542 [ACK] Seq=523657 Ack=9420 Win=108544 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=508269 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=509705 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=511141 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=512577 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=514013 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=515449 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=516885 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=518321 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=519757 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=521193 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9420 Ack=522629 Win=132096 Len=0
github.csv,158,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1284,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=526529 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1231,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=529195 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=531808 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1155,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1129,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,406,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=534680 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=537217 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=539728 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1409,TLSv1.3,"Application Data, Application Data"
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=542600 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=544388 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1311,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=547260 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=550132 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=552923 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=555795 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1155,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=558488 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=561025 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1388,TLSv1.3,"Application Data, Application Data"
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=563897 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,336,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=566667 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=9524 Ack=569539 Win=132096 Len=0
github.csv,575,TLSv1.3,Application Data
github.csv,89,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1183,TLSv1.3,"Application Data, Application Data"
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,915,TLSv1.3,Application Data
github.csv,587,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=571257 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=572693 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=574129 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=575565 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=577001 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=578437 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=579873 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=581309 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=582745 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=584181 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=585617 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=586746 Win=130816 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=588182 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=589618 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=591054 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=592490 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=593926 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=595362 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=596798 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=598234 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=599670 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=601106 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=602542 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=603403 Win=131072 Len=0
github.csv,92,TCP,443  >  56542 [ACK] Seq=603936 Ack=10080 Win=110592 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10080 Ack=603936 Win=130560 Len=0
github.csv,417,TLSv1.3,Application Data
github.csv,92,TCP,443  >  56542 [ACK] Seq=603936 Ack=10443 Win=112640 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,181,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=10443 Ack=606808 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10443 Ack=609680 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10443 Ack=609807 Win=131840 Len=0
github.csv,587,TLSv1.3,Application Data
github.csv,92,TCP,443  >  56542 [ACK] Seq=609807 Ack=10976 Win=114688 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,696,TLSv1.3,Application Data
github.csv,1446,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1402,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1225,TLSv1.3,"Application Data, Application Data"
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,915,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,915,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=612679 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=615551 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=618423 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=621295 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=624167 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=627039 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=629911 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=631945 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=634729 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=637601 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=640473 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=643345 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=645952 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=648824 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=651696 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=654568 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=657440 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=660312 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,1490,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=662609 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=665481 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=668353 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=671225 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=674097 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=676969 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=679266 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=682138 Win=132096 Len=0
github.csv,1490,TLSv1.3,Application Data
github.csv,718,TLSv1.3,Application Data
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=685010 Win=132096 Len=0
github.csv,54,TCP,56542  >  443 [ACK] Seq=10976 Ack=685674 Win=131328 Len=0
github.csv,658,TLSv1.3,Application Data
github.csv,190,TLSv1.3,Application Data
github.csv,173,TLSv1.3,Application Data
github.csv,92,TCP,443  >  56542 [ACK] Seq=685674 Ack=11580 Win=116736 Len=0
github.csv,92,TCP,443  >  56542 [ACK] Seq=685674 Ack=11716 Win=118784 Len=0
